Source.Port,Destination.IP,Destination.Port,Protocol,Timestamp,Flow.Duration,Total.Fwd.Packets,Total.Backward.Packets,Total.Length.of.Fwd.Packets,Total.Length.of.Bwd.Packets,Fwd.Packet.Length.Max,Fwd.Packet.Length.Min,Fwd.Packet.Length.Mean,Fwd.Packet.Length.Std,Bwd.Packet.Length.Max,Bwd.Packet.Length.Min,Bwd.Packet.Length.Mean,Bwd.Packet.Length.Std,Flow.Bytes.s,Flow.Packets.s,Flow.IAT.Mean,Flow.IAT.Std,Flow.IAT.Max,Flow.IAT.Min,Fwd.IAT.Total,Fwd.IAT.Mean,Fwd.IAT.Std,Fwd.IAT.Max,Fwd.IAT.Min,Bwd.IAT.Total,Bwd.IAT.Mean,Bwd.IAT.Std,Bwd.IAT.Max,Bwd.IAT.Min,Fwd.PSH.Flags
51937,179.1.4.210,443,6,27/04/201704:11:25,13817492,98,100,12758,16697.0,1390,0,130.1836734694,268.9459128907,1448,0,166.97,338.0182427388,2131.7182597247,14.3296627203,70139.5532994924,640233.851641107,8397738.0,0,13817492.0,142448.371134021,910772.714481195,8407512.0,0.0,13148025.0,132808.333333333,900275.541158588,8409876.0,0.0,0
60276,10.200.7.7,3128,6,26/04/201703:07:33,90003499,6,12,36,0.0,6,6,6.0,0.0,0,0,0.0,0.0,0.3999844495,0.1999922247,5294323.47058824,14945109.5861743,45002368.0,1,90003009.0,18000601.8,24648334.1294859,45002672.0,1.0,90003286.0,8182116.90909091,18203914.8226614,45002609.0,1.0,0
2841,10.200.7.5,3128,6,27/04/201708:22:41,482749,4,4,2299,2979.0,1452,0,574.75,705.7550920822,2967,0,744.75,1481.5026999638,10933.2178834135,16.5717588229,68964.1428571429,181265.148636308,480033.0,2,1839.0,613.0,768.7834545566,1479.0,11.0,482559.0,160853.0,276420.864662927,480033.0,2.0,0
4612,10.200.7.8,3128,6,28/04/201709:37:31,14832219,11,12,1572,408.0,517,0,142.9090909091,200.6481769394,147,0,34.0,54.4426303553,133.4931745547,1.5506782903,674191.772727273,3133905.81756645,14705128.0,0,14832219.0,1483221.9,4645849.61651481,14705332.0,0.0,126865.0,11533.1818181818,24876.1482220145,65147.0,0.0,0
50395,10.200.7.6,3128,6,15/05/201704:42:44,45348922,7,33,14044,8917.0,7063,0,2006.2857142857,2787.7878155918,961,0,270.2121212121,392.8145839305,506.3185404936,0.8820496328,1162792.87179487,7167681.28822941,44776063.0,0,45340647.0,7556774.5,18234434.8566573,44776063.0,470.0,45348474.0,1417139.8125,7913887.5693177,44784738.0,0.0,0
56356,179.1.4.237,443,6,28/04/201710:19:01,4458633,18,13,881,3449.0,525,0,48.9444444444,129.087964638,2048,0,265.3076923077,562.6318193122,971.1496774908,6.9528036957,148621.1,792893.778059938,4346548.0,1,4458633.0,262272.529411765,1054381.03479435,4353654.0,1.0,104746.0,8728.8333333333,11908.7830523475,41612.0,1.0,0
3128,192.168.81.87,37850,6,11/05/201710:03:43,118020922,4658,6299,10664622,25727.0,14688,0,2289.5281236582,1394.6604029038,403,0,4.0842990951,40.3163188203,90580.1176506654,92.8394712931,10772.2637824023,135634.439000433,4677899.0,0,118020514.0,25342.6055400473,207825.657363941,4678193.0,0.0,118020352.0,18739.3382026041,178987.363057611,4677899.0,0.0,0
53715,172.217.29.66,443,6,27/04/201708:26:25,26774229,39,40,4843,15923.0,1200,0,124.1794871795,313.2514436305,1418,0,398.075,602.4078773066,775.5965633968,2.9505985028,343259.346153846,2417159.915565,21223089.0,0,26774229.0,704584.973684211,3474552.2653229,21354044.0,0.0,26631395.0,682856.282051282,3431348.04301134,21356511.0,0.0,0
44705,172.217.30.2,443,6,15/05/201710:09:23,67,1,2,55,55.0,55,55,55.0,0.0,55,0,27.5,38.8908729653,1641791.04477612,44776.1194029851,33.5,47.3761543395,67.0,0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0,67.0,67.0,1
80,10.200.7.199,56866,6,11/05/201709:57:35,119987107,1792,2155,2761512,0.0,11584,0,1541.0223214286,641.3829345536,0,0,0.0,0.0,23015.0727777777,32.8952009819,30407.2749619869,72325.6522172079,1211820.0,0,119950079.0,66973.8017867113,111242.958407792,1289785.0,0.0,119967007.0,55694.9893221915,95327.9683488051,1211914.0,0.0,0
57464,10.200.7.8,3128,6,11/05/201703:33:24,2110,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,5687.2037914692,947.8672985782,2110.0,0.0,2110.0,2110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53681,10.200.7.4,3128,6,15/05/201705:16:30,76369254,9,43,794,23198.0,666,6,88.2222222222,217.3578718253,2920,0,539.488372093,876.2355459603,314.1578415837,0.6809022909,1497436.35294118,7559425.54912977,45005848.0,0,76369124.0,9546140.5,17899657.134164,45007219.0,4.0,76369055.0,1818310.83333333,8312280.20975293,45005973.0,0.0,0
54360,179.1.4.237,443,6,15/05/201705:02:45,63,1,2,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,47619.0476190476,31.5,43.1335136524,62.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0
33242,10.20.2.114,443,6,11/05/201709:57:23,758,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2638.5224274406,758.0,0.0,758.0,758,758.0,758.0,0.0,758.0,758.0,0.0,0.0,0.0,0.0,0.0,0
36681,179.1.4.210,443,6,28/04/201709:47:03,324864,19,15,1705,5847.0,855,0,89.7368421053,202.5577673722,2048,0,389.8,704.4412375371,23246.6509062254,104.6591804571,9844.3636363636,17692.9087257052,54383.0,0,279156.0,15508.6666666667,25712.7865055959,81858.0,1.0,287422.0,20530.1428571429,27637.5752049414,76141.0,0.0,0
443,10.200.7.217,52026,6,09/05/201710:14:36,38756,8,8,7170,719.0,2826,0,896.25,1058.9938283916,258,0,89.875,125.1952047233,203555.578491072,412.8393023016,2583.7333333333,6809.5642032435,26073.0,0,28555.0,4079.2857142857,9739.2759435577,26073.0,0.0,38458.0,5494.0,9786.2471015877,26772.0,0.0,0
50900,10.200.7.4,3128,6,28/04/201709:46:16,59158971,2,4,12,63.0,6,6,6.0,0.0,63,0,15.75,31.5,1.2677705297,0.1014216424,11831794.2,19567426.3084422,45097358.0,16,45097550.0,45097550.0,0.0,45097550.0,45097550.0,59158779.0,19719593.0,23074963.2515708,45097374.0,48.0,0
443,10.200.7.218,35182,6,15/05/201705:02:58,88341002,30,32,1236,1566.0,75,0,41.2,27.4281506536,346,0,48.9375,114.90667672,31.7180011157,0.7018258634,1448213.14754098,6155913.85705366,29853509.0,0,88340607.0,3046227.82758621,8728352.31093305,29854216.0,0.0,88340703.0,2849700.09677419,8465901.5626466,29853968.0,0.0,1
35999,78.138.112.37,80,6,11/05/201710:41:10,83348,4,2,1046,0.0,1046,0,261.5,523.0,0,0,0.0,0.0,12549.7912367423,71.9873302299,16669.6,36779.5837428865,82462.0,45,83348.0,27782.6666666667,47392.834377502,82507.0,293.0,773.0,773.0,0.0,773.0,773.0,0
36232,179.1.4.244,443,6,15/05/201711:05:43,146329,13,11,2621,749.0,1653,0,201.6153846154,460.4600124625,280,0,68.0909090909,90.7154391991,23030.2947467693,164.013968523,6362.1304347826,12143.1981645706,36012.0,1,110626.0,9218.8333333333,13850.6475190501,36382.0,61.0,146104.0,14610.4,22582.260821765,69188.0,23.0,0
46805,96.7.9.110,443,6,27/04/201704:11:22,60054749,7,4,966,359.0,567,0,138.0,240.6179544423,254,0,89.75,120.1675913048,22.0632010301,0.1831661972,6005474.9,18940485.5282741,59911018.0,29,60054749.0,10009124.8333333,24446841.769029,59911018.0,7222.0,97976.0,32658.6666666667,28698.4233945583,55764.0,534.0,0
49529,10.200.7.7,3128,6,11/05/201709:27:04,69272924,18,14,700,1674.0,358,6,38.8888888889,81.9015828971,422,0,119.5714285714,176.9083701484,34.2702438835,0.4619409454,2234610.4516129,8489487.82555029,45008404.0,0,69272924.0,4074877.88235294,11276938.8394829,45008585.0,0.0,45371627.0,3490125.15384615,12474972.9381968,45008714.0,0.0,1
61651,10.200.7.9,3128,6,27/04/201707:37:45,90507822,9,10,746,4681.0,258,0,82.8888888889,117.3024343785,2798,0,468.1,931.9301893263,59.9616682854,0.2099266072,5028212.33333333,14534470.9849736,45017359.0,1,90507783.0,11313472.875,20779195.1130515,45017438.0,189.0,90507755.0,10056417.2222222,19815273.572653,45017398.0,512.0,0
3128,192.168.42.28,51428,6,26/04/201711:21:20,12,3,0,116,0.0,55,6,38.6666666666667,28.2901631902917,0,0,0.0,0.0,9666666.66666667,250000.0,6.0,8.48528137423857,12.0,0,12.0,6.0,8.48528137423857,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1
51278,10.200.7.5,3128,6,15/05/201705:21:49,59952492,2,4,12,69.0,6,6,6.0,0.0,63,0,17.25,30.630866785,1.351069777,0.1000792427,11990498.4,19556551.4821418,45002361.0,107,45002827.0,45002827.0,0.0,45002827.0,45002827.0,59952026.0,19984008.6666667,22919673.9289255,45002468.0,224.0,0
60007,10.200.7.7,3128,6,11/05/201710:40:02,337,1,4,6,18.0,6,6,6.0,0.0,6,0,4.5,3.0,71216.6172106825,14836.7952522255,84.25,159.3034316433,323.0,0,0.0,0.0,0.0,0.0,0.0,14.0,4.6666666667,8.0829037687,14.0,0.0,0
3128,192.168.90.82,50609,6,15/05/201709:52:21,351,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,34188.0341880342,5698.0056980057,351.0,0.0,351.0,351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
52572,10.200.7.8,3128,6,11/05/201711:09:19,14568795,8,19,573,34960.0,531,6,71.625,185.6155300615,4096,0,1840.0,1104.3659317052,2438.9800254585,1.8532761289,560338.269230769,2780641.14077454,14191957.0,3,14568528.0,2081218.28571429,5340972.25961553,14192377.0,860.0,14568375.0,809354.166666667,3340298.66447378,14192190.0,3.0,0
50270,10.200.7.7,3128,6,27/04/201709:57:44,104029234,6,15,36,126.0,6,6,6.0,0.0,63,0,8.4,22.1675438423,1.5572545694,0.2018663331,5201461.7,14032139.2363011,45537941.0,0,90563349.0,18112669.8,24802457.8802601,45538290.0,0.0,104028997.0,7430642.64285714,16430046.9598461,45538204.0,0.0,0
60720,10.200.7.5,3128,6,15/05/201704:41:40,97370729,17,21,1276,5626.0,319,0,75.0588235294,104.841827643,2920,0,267.9047619048,685.2303922596,70.8837252312,0.3902610198,2631641.32432432,10301212.5443688,45008562.0,0,97370594.0,6085662.125,15248483.8620837,45046123.0,0.0,97370494.0,4868524.7,13769431.2242948,45008562.0,0.0,0
49656,10.200.7.5,3128,6,11/05/201710:56:41,330,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,36363.6363636364,6060.6060606061,330.0,0.0,330.0,330,330.0,330.0,0.0,330.0,330.0,0.0,0.0,0.0,0.0,0.0,0
53681,10.200.7.4,3128,6,15/05/201705:22:02,91188038,10,8,826,2606.0,692,6,82.6,214.7661260276,2468,0,325.75,866.0105162674,37.6365154386,0.1973943117,5364002.23529412,14921160.4301939,45009692.0,0,91187925.0,10131991.6666667,19772331.983111,45009809.0,1.0,90944089.0,12992012.7142857,21870949.6206453,45009784.0,0.0,0
3694,10.200.7.7,3128,6,09/05/201710:15:49,2327486,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,5.1557775213,0.8592962536,2327486.0,0.0,2327486.0,2327486,2327486.0,2327486.0,0.0,2327486.0,2327486.0,0.0,0.0,0.0,0.0,0.0,0
32785,179.1.4.216,443,6,26/04/201711:13:24,53622399,76,77,1858,139678.0,588,0,24.4473684210526,99.1544780951208,7240,0,1814.0,1177.7416279071,2639.49399205358,2.85328524745788,352778.940789474,4345133.28260421,53570741.0,0,53622399.0,714965.32,6185736.09683043,53570741.0,0.0,41553.0,546.75,1440.77582919759,9992.0,0.0,1
51553,13.107.4.50,80,6,15/05/201704:37:41,116466179,512,378,400,533737.0,400,0,0.78125,17.6776695297,4344,0,1412.0026455027,374.9726957252,4586.1983675106,7.6417034339,131008.075365579,411251.901015125,8011154.0,0,116466179.0,227918.15851272,523729.481101617,8011228.0,1.0,116465705.0,308927.599469496,620568.539885108,8011210.0,1.0,0
50887,184.73.197.174,443,6,27/04/201707:42:44,92901,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21.5282935598,92901.0,0.0,92901.0,92901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
60735,179.1.4.251,443,6,27/04/201708:26:23,46828469,26,26,3044,5247.0,1303,0,117.0769230769,308.3761239885,1436,0,201.8076923077,353.6562194257,177.0504177704,1.1104356198,918205.274509804,5844240.35795081,41595714.0,0,46822317.0,1872892.68,8337613.89354903,41645165.0,0.0,46823538.0,1872941.52,8325653.98602749,41601923.0,0.0,0
51568,179.1.4.216,443,6,15/05/201711:02:21,212899,17,14,5076,592.0,1975,0,298.5882352941,575.4473323884,160,0,42.2857142857,60.9305134766,26622.9526676969,145.6089507231,7096.6333333333,12939.5248846405,39321.0,0,176366.0,11022.875,23048.0776172331,87890.0,0.0,212719.0,16363.0,24657.1423154969,85452.0,0.0,0
53245,10.200.7.5,3128,6,27/04/201710:42:16,231096,3,12,1801,7713.0,1795,0,600.3333333333,1034.6160318366,2565,0,642.75,870.0601990667,41169.0379755599,64.9080901444,16506.8571428571,60116.1214687006,225353.0,0,5104.0,2552.0,465.2762620207,2881.0,2223.0,230908.0,20991.6363636364,67796.5207695391,225353.0,0.0,0
51532,179.1.4.224,443,6,11/05/201710:42:45,163,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12269.9386503067,163.0,0.0,163.0,163,163.0,163.0,0.0,163.0,163.0,0.0,0.0,0.0,0.0,0.0,0
57285,54.89.22.231,443,6,27/04/201707:47:26,88336,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,22.6408259373,88336.0,0.0,88336.0,88336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
53999,179.1.4.216,443,6,27/04/201705:00:13,4856577,11,7,469,4668.0,258,0,42.6363636364,95.4403192862,2048,0,666.8571428571,949.0485461014,1057.7408738706,3.7063141385,285681.0,1144037.23932855,4724762.0,0,4856577.0,485657.7,1489609.126964,4724762.0,0.0,91728.0,15288.0,21738.6785338944,45730.0,1.0,0
53969,169.55.165.141,443,6,27/04/201710:43:29,551756,9,6,3599,1409.0,1522,0,399.8888888889,654.2414394634,636,0,234.8333333333,315.2398557712,9076.4758335206,27.1859300125,39411.1428571429,55711.2212600452,126765.0,1,551756.0,68969.5,69611.4607743786,164260.0,771.0,427791.0,85558.2,79491.5439131736,172673.0,904.0,0
53946,179.1.4.231,443,6,11/05/201703:34:22,13872406,169,244,7703,298103.0,865,0,45.5798816568,137.1708868962,5792,0,1221.7336065574,922.6021209592,22044.1933432456,29.7713316637,33670.8883495146,573123.081646459,11632140.0,0,13872377.0,82573.6726190477,896967.439040391,11632219.0,0.0,13872129.0,57086.950617284,746039.45224077,11632165.0,0.0,0
3128,192.168.41.41,53616,6,11/05/201710:37:25,1193,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,10058.6756077117,1676.4459346186,1193.0,0.0,1193.0,1193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38641,179.1.4.210,443,6,27/04/201705:21:46,113109654,49,54,6288,1750.0,746,0,128.3265306122,248.5655838804,73,0,32.4074074074,29.9178236259,71.0637838217,0.9106207681,1108918.17647059,5680031.02657524,39873798.0,0,113067511.0,2355573.14583333,8153738.09356053,39924828.0,0.0,113099683.0,2133956.28301887,7776636.30633304,39883631.0,0.0,1
54089,10.200.7.4,3128,6,27/04/201705:53:48,1003316,4,6,1761,701.0,1460,0,440.25,683.5263345329,689,0,116.8333333333,280.3186876872,2453.8629903241,9.9669495951,111479.555555556,265661.453526434,796726.0,63,798936.0,266312.0,459874.601298006,797329.0,205.0,1002713.0,200542.6,344815.862641642,796865.0,153.0,0
33089,179.1.4.216,80,6,26/04/201703:08:25,129,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,15503.8759689922,129.0,0.0,129.0,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
60644,10.200.7.4,3128,6,27/04/201704:16:41,204397,1,2,6,12.0,6,6,6.0,0.0,6,6,6.0,0.0,88.0639148324,14.6773191387,102198.5,144432.924018383,204328.0,69,0.0,0.0,0.0,0.0,0.0,204328.0,204328.0,0.0,204328.0,204328.0,0
3128,192.168.220.102,50307,6,15/05/201709:57:45,226,1,2,6,12.0,6,6,6.0,0.0,6,6,6.0,0.0,79646.0176991151,13274.3362831858,113.0,159.8061325482,226.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
443,10.200.7.194,38971,6,15/05/201704:50:46,27983278,21,21,3524,2929.0,1163,0,167.8095238095,341.7340514271,1448,0,139.4761904762,339.052889539,230.6020045257,1.5008963567,682518.975609756,2475960.12975396,13636584.0,0,27983278.0,1399163.9,3442537.56393626,13636612.0,0.0,27983277.0,1399163.85,3442636.93765398,13636584.0,9.0,0
43449,184.73.198.200,443,6,15/05/201709:50:18,60282472,10,11,1136,336.0,517,0,113.6,213.6275055116,137,0,30.5454545455,54.0339960328,24.4183748802,0.3483599677,3014123.6,13434740.1249281,60091741.0,0,190700.0,21188.8888888889,61503.8447099944,185165.0,0.0,60282180.0,6028218.0,18996073.5869713,60091741.0,0.0,0
3128,172.19.1.46,52517,6,26/04/201711:11:58,1059,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,11331.4447592068,1888.57412653447,1059.0,0.0,1059.0,1059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3128,192.168.42.82,54334,6,15/05/201705:19:10,1,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1.0,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
33176,216.58.222.66,443,6,27/04/201711:31:01,129201,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,15.4797563486,129201.0,0.0,129201.0,129201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
56193,10.200.7.8,3128,6,26/04/201703:06:06,105957531,25,38,2712,22432.0,517,0,108.48,191.2960445662,8760,0,590.3157894737,1952.3066898147,237.3026226895,0.5945778408,1708992.43548387,8205195.26322234,45007520.0,0,105957531.0,4414897.125,12887754.1250348,45007769.0,0.0,90565708.0,2447721.83783784,10314259.3411075,45007951.0,0.0,0
33399,179.1.4.217,443,6,26/04/201711:15:46,8158,3,4,12,0.0,6,0,4.0,3.46410161513775,0,0,0.0,0.0,1470.94876195146,858.053444471684,1359.66666666667,3234.92742834622,7961.0,0,8158.0,4079.0,5768.57712091985,8158.0,0.0,1.0,0.333333333333333,0.577350269189626,1.0,0.0,0
46016,54.164.159.197,80,6,11/05/201711:01:11,721221,6,4,675,185.0,674,0,112.5,275.0779889413,185,0,46.25,92.5,1192.4222949692,13.8653755229,80135.6666666667,182213.481757662,538824.0,1,721221.0,144244.2,234220.086787406,538824.0,1.0,182025.0,60675.0,104961.425547674,181874.0,24.0,0
38187,179.1.4.237,443,6,09/05/201711:31:50,16806081,45,35,3902,12600.0,771,0,86.7111111111,172.4119831079,1448,0,360.0,537.3471875799,981.9064896807,4.7601817461,212735.202531646,1326274.52364356,10057312.0,0,16806081.0,381956.386363636,1771017.57483775,10057373.0,0.0,10512741.0,309198.264705882,1722705.05181947,10057395.0,0.0,0
36520,216.58.202.225,443,6,15/05/201711:04:18,29279337,33,33,2479,7646.0,557,0,75.1212121212,133.2239086969,1448,0,231.696969697,463.5647530853,345.8070105891,2.2541494024,450451.338461538,2716970.71354264,21671511.0,0,29279296.0,914978.0,3847570.76847484,21671511.0,1.0,29279116.0,914972.375,3855484.02084904,21713724.0,6.0,0
50869,10.200.7.7,3128,6,11/05/201703:30:33,63997258,15,18,1604,574.0,517,0,106.9333333333,182.1869003707,148,0,31.8888888889,45.8140601189,34.0327080888,0.5156470923,1999914.3125,8526997.07507893,45004902.0,0,63997258.0,4571232.71428571,12677822.5525042,45004902.0,0.0,45114676.0,2653804.47058824,10914417.7188903,45007938.0,0.0,0
58769,10.200.7.9,3128,6,27/04/201706:07:46,1614,5,3,227,1784.0,209,0,45.4,91.4920761596,1778,0,594.6666666667,1024.8011189169,1245972.73853779,4956.6294919455,230.5714285714,207.2211838776,671.0,89,1614.0,403.5,270.4816691263,760.0,115.0,1088.0,544.0,569.9280656364,947.0,141.0,0
53547,10.200.7.8,3128,6,27/04/201704:17:06,50054661,25,18,2208,8758.0,500,0,88.32,147.9317748153,3335,0,486.5555555556,1062.7367679292,219.0804968193,0.8590608575,1191777.64285714,3275060.4161155,10002011.0,0,50054661.0,2085610.875,4144335.47201793,10002210.0,0.0,40082268.0,2357780.47058824,6640187.30036243,20001043.0,0.0,0
40072,179.1.4.223,443,6,11/05/201710:37:34,43600339,9,5,445,3252.0,242,0,49.4444444444,98.5965403946,1448,0,650.4,738.0926771077,84.7929186973,0.3210984208,3353872.23076923,12064647.0818452,43507426.0,1,43600339.0,5450042.375,15377514.1722056,43507426.0,23.0,54831.0,13707.75,15302.8931551085,34311.0,4.0,0
443,10.200.7.199,33251,6,15/05/201704:46:35,114637663,5,5,300,0.0,60,60,60.0,0.0,0,0,0.0,0.0,2.6169409961,0.0872313665,12737518.1111111,15150460.6605938,29946801.0,2,114637635.0,28659408.75,1919132.3323489,29946833.0,25803579.0,114637661.0,28659415.25,1919147.11470597,29946845.0,25803563.0,1
34997,69.172.216.55,80,6,26/04/201703:05:32,158,1,2,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,18987.3417721519,79.0,111.7228714275,158.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39010,179.1.4.210,443,6,11/05/201709:31:45,116880131,7,5,241,747.0,103,0,34.42857,37.9906,655,0,149.4,283.5733,8.453105,0.1026693,10625466.0,23610955.0,58551174.0,29,116880131.0,19480022.0,30147389.0,58551174.0,971.0,116866666.0,29216666.0,33707718.0,58605854.0,10981.0,1
51278,10.200.7.7,3128,6,26/04/201703:07:44,79981,10,0,770,0.0,258,0,77.0,117.1968903645,0,0,0.0,0.0,9627.2864805391,125.0296945525,8886.7777777778,14627.0721589949,42277.0,0,79981.0,8886.7777777778,14627.0721589949,42277.0,0.0,0.0,0.0,0.0,0.0,0.0,0
41319,216.58.212.195,443,6,27/04/201711:25:34,7206914,14,11,756,510.0,361,0,54.0,102.7790759909,208,0,46.3636363636,69.6609973045,175.664646477,3.4688911232,300288.083333333,1295351.2283861,6374192.0,0,7206914.0,554378.0,1808194.68772332,6568116.0,16.0,676503.0,67650.3,86322.4799021411,195096.0,0.0,0
51536,179.1.4.230,443,6,15/05/201711:02:22,197669,13,8,1466,516.0,517,0,112.7692307692,196.3352378994,160,0,64.5,72.826604244,10026.8630893059,106.2382062944,9883.45,19152.0459109808,73082.0,1,197669.0,16472.4166666667,24685.1455460321,73082.0,1.0,138589.0,19798.4285714286,29609.391037626,73860.0,1.0,0
47374,40.117.145.132,443,6,26/04/201711:14:06,15181525,26,18,12298,12470.0,2138,0,473.0,653.878520827837,2896,0,692.777777777778,939.947530172362,1631.45665537553,2.89825956219813,353058.720930233,2103912.96256261,13816813.0,1,15181525.0,607261.0,2754795.13302022,13816813.0,1.0,1277161.0,75127.1176470588,156735.208691635,614354.0,1.0,0
44780,50.97.172.202,443,6,27/04/201709:51:31,1031166,8,5,1642,4548.0,975,0,205.25,357.9532092327,2920,0,909.6,1253.1714966436,6002.9132069909,12.6070875106,85930.5,155554.563505426,544985.0,4,1031166.0,147309.428571429,184742.796684884,544985.0,1173.0,217426.0,54356.5,60505.4411795611,108734.0,60.0,0
58283,179.1.4.217,443,6,11/05/201710:39:40,96,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20833.3333333333,96.0,0.0,96.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
37449,10.200.7.5,3128,6,11/05/201703:51:27,112932272,17,17,3946,1098.0,1448,0,232.1176470588,489.1779944909,549,0,64.5882352941,182.3259645606,44.663938046,0.3010654032,3422190.06060606,5365695.95255526,20035968.0,1,112932272.0,7058267.0,5834973.78466361,20036006.0,192.0,112931124.0,7058195.25,5835576.89108406,20037803.0,49.0,0
50535,10.200.7.8,3128,6,26/04/201703:06:19,126924,22,36,4418,3012.0,1325,0,200.8181818182,395.1240475939,422,0,83.6666666667,131.7955126052,58538.9682014434,456.9663735779,2226.7368421053,6904.5873118796,39688.0,0,126482.0,6022.9523809524,13482.4761430391,56174.0,0.0,126820.0,3623.4285714286,8790.1826732197,40056.0,0.0,0
49633,10.200.7.7,3128,6,11/05/201710:05:49,90004835,5,0,30,0.0,6,6,6.0,0.0,0,0,0.0,0.0,0.3333154269,0.0555525711,22501208.75,25982157.6609623,45007863.0,0,90004835.0,22501208.75,25982157.6609623,45007863.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3128,192.168.10.128,49207,6,27/04/201709:12:53,163,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,73619.6319018405,12269.9386503067,163.0,0.0,163.0,163,163.0,163.0,0.0,163.0,163.0,0.0,0.0,0.0,0.0,0.0,0
58650,54.174.193.198,80,6,09/05/201710:15:36,245322,11,8,1394,370.0,696,0,126.7272727273,281.4562455904,185,0,46.25,85.638359229,7190.5495634309,77.4492299916,13629.0,46688.0457719104,194873.0,0,245322.0,24532.2,61967.4657377204,195330.0,0.0,195537.0,27933.8571428571,73613.654110336,194873.0,0.0,0
60924,179.1.4.244,443,6,15/05/201711:08:03,363144,4,4,182,270.0,136,0,45.5,64.1118813742,224,0,67.5,106.5629704291,1244.6853039015,22.0298283876,51877.7142857143,84122.4732195353,230618.0,37,318435.0,106145.0,112933.831950395,230618.0,10235.0,363076.0,121025.333333333,137860.049493439,275364.0,10091.0,1
49091,64.233.190.189,443,6,27/04/201711:03:57,217586,1,2,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,13.7876517791,108793.0,153856.536091256,217586.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38022,104.91.156.236,80,6,26/04/201703:03:36,50,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40000.0,50.0,0.0,50.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39359,179.1.4.231,443,6,09/05/201710:26:29,642162,23,21,1663,2322.0,517,0,72.3043478261,125.5480475872,941,0,110.5714285714,212.0621539617,6205.5992101682,68.5185358212,14934.0,30897.0894044515,138748.0,1,642008.0,29182.1818181818,48057.3704912867,140923.0,6.0,641774.0,32088.7,39874.7922774329,138748.0,34.0,0
57193,10.200.7.8,3128,6,27/04/201711:31:11,326,2,4,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,36809.8159509202,18404.9079754601,65.2,91.0807334182,191.0,0,0.0,0.0,0.0,0.0,0.0,135.0,45.0,77.0778826902,134.0,0.0,0
43239,201.244.16.149,8080,6,09/05/201710:12:52,5195460,9,7,1191,5738.0,806,0,132.3333333333,282.8983916533,1448,0,819.7142857143,767.0101507989,1333.6643916034,3.0796118149,346364.0,1296968.13434079,5033246.0,0,5195460.0,649432.5,1771812.7873777,5033246.0,0.0,162077.0,27012.8333333333,47640.1905345336,117650.0,0.0,0
